accession	layout	r1_url	r2_url
ERR5037529	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5037529/ERR5037529_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5037529/ERR5037529_2.fastq.gz
ERR5037532	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037532/ERR5037532_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037532/ERR5037532_2.fastq.gz
ERR5037558	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037558/ERR5037558_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037558/ERR5037558_2.fastq.gz
ERR5037559	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5037559/ERR5037559_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5037559/ERR5037559_2.fastq.gz
ERR5037571	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/001/ERR5037571/ERR5037571_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/001/ERR5037571/ERR5037571_2.fastq.gz
ERR5037577	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/007/ERR5037577/ERR5037577_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/007/ERR5037577/ERR5037577_2.fastq.gz
ERR5037582	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037582/ERR5037582_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037582/ERR5037582_2.fastq.gz
ERR5037588	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037588/ERR5037588_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037588/ERR5037588_2.fastq.gz
ERR5037590	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/000/ERR5037590/ERR5037590_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/000/ERR5037590/ERR5037590_2.fastq.gz
ERR5037594	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/004/ERR5037594/ERR5037594_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/004/ERR5037594/ERR5037594_2.fastq.gz
ERR5037603	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/003/ERR5037603/ERR5037603_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/003/ERR5037603/ERR5037603_2.fastq.gz
ERR5037605	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/005/ERR5037605/ERR5037605_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/005/ERR5037605/ERR5037605_2.fastq.gz
ERR5037608	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037608/ERR5037608_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/008/ERR5037608/ERR5037608_2.fastq.gz
ERR5037612	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037612/ERR5037612_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037612/ERR5037612_2.fastq.gz
ERR5037615	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/005/ERR5037615/ERR5037615_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/005/ERR5037615/ERR5037615_2.fastq.gz
ERR5037616	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/006/ERR5037616/ERR5037616_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/006/ERR5037616/ERR5037616_2.fastq.gz
ERR5037626	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/006/ERR5037626/ERR5037626_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/006/ERR5037626/ERR5037626_2.fastq.gz
ERR5037632	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037632/ERR5037632_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5037632/ERR5037632_2.fastq.gz
ERR5056256	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056256/ERR5056256_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056256/ERR5056256_2.fastq.gz
ERR5056257	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056257/ERR5056257_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056257/ERR5056257_2.fastq.gz
ERR5056258	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056258/ERR5056258_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056258/ERR5056258_2.fastq.gz
ERR5056259	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056259/ERR5056259_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056259/ERR5056259_2.fastq.gz
ERR5056260	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056260/ERR5056260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056260/ERR5056260_2.fastq.gz
ERR5056261	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056261/ERR5056261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056261/ERR5056261_2.fastq.gz
ERR5056262	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056262/ERR5056262_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056262/ERR5056262_2.fastq.gz
ERR5056263	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056263/ERR5056263_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056263/ERR5056263_2.fastq.gz
ERR5056264	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056264/ERR5056264_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056264/ERR5056264_2.fastq.gz
ERR5056265	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056265/ERR5056265_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056265/ERR5056265_2.fastq.gz
ERR5056266	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056266/ERR5056266_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056266/ERR5056266_2.fastq.gz
ERR5056269	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056269/ERR5056269_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056269/ERR5056269_2.fastq.gz
ERR5056270	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056270/ERR5056270_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056270/ERR5056270_2.fastq.gz
ERR5056271	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056271/ERR5056271_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056271/ERR5056271_2.fastq.gz
ERR5056272	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056272/ERR5056272_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056272/ERR5056272_2.fastq.gz
ERR5056273	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056273/ERR5056273_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056273/ERR5056273_2.fastq.gz
ERR5056277	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056277/ERR5056277_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056277/ERR5056277_2.fastq.gz
ERR5056279	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056279/ERR5056279_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056279/ERR5056279_2.fastq.gz
ERR5056280	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056280/ERR5056280_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056280/ERR5056280_2.fastq.gz
ERR5056281	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056281/ERR5056281_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056281/ERR5056281_2.fastq.gz
ERR5056282	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056282/ERR5056282_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056282/ERR5056282_2.fastq.gz
ERR5056283	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056283/ERR5056283_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056283/ERR5056283_2.fastq.gz
ERR5056284	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056284/ERR5056284_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056284/ERR5056284_2.fastq.gz
ERR5056285	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056285/ERR5056285_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056285/ERR5056285_2.fastq.gz
ERR5056287	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056287/ERR5056287_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056287/ERR5056287_2.fastq.gz
ERR5056288	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056288/ERR5056288_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056288/ERR5056288_2.fastq.gz
ERR5056289	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056289/ERR5056289_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056289/ERR5056289_2.fastq.gz
ERR5056290	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056290/ERR5056290_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056290/ERR5056290_2.fastq.gz
ERR5056291	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056291/ERR5056291_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056291/ERR5056291_2.fastq.gz
ERR5056292	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056292/ERR5056292_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056292/ERR5056292_2.fastq.gz
ERR5056293	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056293/ERR5056293_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056293/ERR5056293_2.fastq.gz
ERR5056295	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056295/ERR5056295_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056295/ERR5056295_2.fastq.gz
ERR5056296	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056296/ERR5056296_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056296/ERR5056296_2.fastq.gz
ERR5056297	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056297/ERR5056297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056297/ERR5056297_2.fastq.gz
ERR5056298	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056298/ERR5056298_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056298/ERR5056298_2.fastq.gz
ERR5056299	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056299/ERR5056299_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056299/ERR5056299_2.fastq.gz
ERR5056301	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056301/ERR5056301_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056301/ERR5056301_2.fastq.gz
ERR5056302	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056302/ERR5056302_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056302/ERR5056302_2.fastq.gz
ERR5056303	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056303/ERR5056303_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056303/ERR5056303_2.fastq.gz
ERR5056304	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056304/ERR5056304_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056304/ERR5056304_2.fastq.gz
ERR5056305	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056305/ERR5056305_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056305/ERR5056305_2.fastq.gz
ERR5056306	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056306/ERR5056306_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056306/ERR5056306_2.fastq.gz
ERR5056307	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056307/ERR5056307_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056307/ERR5056307_2.fastq.gz
ERR5056308	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056308/ERR5056308_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056308/ERR5056308_2.fastq.gz
ERR5056309	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056309/ERR5056309_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056309/ERR5056309_2.fastq.gz
ERR5056310	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056310/ERR5056310_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056310/ERR5056310_2.fastq.gz
ERR5056312	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056312/ERR5056312_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056312/ERR5056312_2.fastq.gz
ERR5056314	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056314/ERR5056314_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056314/ERR5056314_2.fastq.gz
ERR5056315	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056315/ERR5056315_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056315/ERR5056315_2.fastq.gz
ERR5056316	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056316/ERR5056316_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056316/ERR5056316_2.fastq.gz
ERR5056319	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056319/ERR5056319_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056319/ERR5056319_2.fastq.gz
ERR5056320	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056320/ERR5056320_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056320/ERR5056320_2.fastq.gz
ERR5056322	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056322/ERR5056322_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056322/ERR5056322_2.fastq.gz
ERR5056323	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056323/ERR5056323_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056323/ERR5056323_2.fastq.gz
ERR5056324	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056324/ERR5056324_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056324/ERR5056324_2.fastq.gz
ERR5056325	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056325/ERR5056325_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056325/ERR5056325_2.fastq.gz
ERR5056326	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056326/ERR5056326_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056326/ERR5056326_2.fastq.gz
ERR5056327	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056327/ERR5056327_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056327/ERR5056327_2.fastq.gz
ERR5056328	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056328/ERR5056328_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056328/ERR5056328_2.fastq.gz
ERR5056329	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056329/ERR5056329_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056329/ERR5056329_2.fastq.gz
ERR5056330	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056330/ERR5056330_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056330/ERR5056330_2.fastq.gz
ERR5056331	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056331/ERR5056331_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056331/ERR5056331_2.fastq.gz
ERR5056332	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056332/ERR5056332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056332/ERR5056332_2.fastq.gz
ERR5056333	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056333/ERR5056333_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056333/ERR5056333_2.fastq.gz
ERR5056334	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056334/ERR5056334_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056334/ERR5056334_2.fastq.gz
ERR5056335	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056335/ERR5056335_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056335/ERR5056335_2.fastq.gz
ERR5056336	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056336/ERR5056336_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056336/ERR5056336_2.fastq.gz
ERR5056337	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056337/ERR5056337_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056337/ERR5056337_2.fastq.gz
ERR5056338	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056338/ERR5056338_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056338/ERR5056338_2.fastq.gz
ERR5056340	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056340/ERR5056340_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056340/ERR5056340_2.fastq.gz
ERR5056341	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056341/ERR5056341_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056341/ERR5056341_2.fastq.gz
ERR5056342	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056342/ERR5056342_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056342/ERR5056342_2.fastq.gz
ERR5056343	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056343/ERR5056343_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056343/ERR5056343_2.fastq.gz
ERR5056344	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056344/ERR5056344_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056344/ERR5056344_2.fastq.gz
ERR5056345	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056345/ERR5056345_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056345/ERR5056345_2.fastq.gz
ERR5056346	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056346/ERR5056346_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/006/ERR5056346/ERR5056346_2.fastq.gz
ERR5056347	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056347/ERR5056347_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056347/ERR5056347_2.fastq.gz
ERR5056348	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056348/ERR5056348_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056348/ERR5056348_2.fastq.gz
ERR5056349	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056349/ERR5056349_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056349/ERR5056349_2.fastq.gz
ERR5056350	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056350/ERR5056350_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056350/ERR5056350_2.fastq.gz
ERR5056351	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056351/ERR5056351_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056351/ERR5056351_2.fastq.gz
ERR5056352	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056352/ERR5056352_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056352/ERR5056352_2.fastq.gz
ERR5056353	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056353/ERR5056353_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056353/ERR5056353_2.fastq.gz
ERR5056354	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056354/ERR5056354_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/004/ERR5056354/ERR5056354_2.fastq.gz
ERR5056355	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056355/ERR5056355_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/005/ERR5056355/ERR5056355_2.fastq.gz
ERR5056357	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056357/ERR5056357_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/007/ERR5056357/ERR5056357_2.fastq.gz
ERR5056358	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056358/ERR5056358_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/008/ERR5056358/ERR5056358_2.fastq.gz
ERR5056359	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056359/ERR5056359_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/009/ERR5056359/ERR5056359_2.fastq.gz
ERR5056360	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056360/ERR5056360_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/000/ERR5056360/ERR5056360_2.fastq.gz
ERR5056361	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056361/ERR5056361_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/001/ERR5056361/ERR5056361_2.fastq.gz
ERR5056362	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056362/ERR5056362_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/002/ERR5056362/ERR5056362_2.fastq.gz
ERR5056363	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056363/ERR5056363_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR505/003/ERR5056363/ERR5056363_2.fastq.gz
