sample_accession	run_accession	aws_url
SAMEA113939787	ERR11632836	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939787.fa.gz
SAMEA113939788	ERR11632849	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939788.fa.gz
SAMEA113939789	ERR11632868	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939789.fa.gz
SAMEA113939790	ERR11633301	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939790.fa.gz
SAMEA113939791	ERR11633308	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939791.fa.gz
SAMEA113939792	ERR11640499	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939792.fa.gz
SAMEA113939794	ERR11640544	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939794.fa.gz
SAMEA113939795	ERR11640545	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939795.fa.gz
SAMEA113939796	ERR11640546	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939796.fa.gz
SAMEA113939797	ERR11640551	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939797.fa.gz
SAMEA113939798	ERR11640552	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939798.fa.gz
SAMEA113939799	ERR11640555	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939799.fa.gz
SAMEA113939801	ERR11631213	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939801.fa.gz
SAMEA113939802	ERR11631220	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939802.fa.gz
SAMEA113939804	ERR11631239	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939804.fa.gz
SAMEA113939805	ERR11631248	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939805.fa.gz
SAMEA113939806	ERR11631257	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939806.fa.gz
SAMEA113939807	ERR11631266	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939807.fa.gz
SAMEA113939808	ERR11631274	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939808.fa.gz
SAMEA113939809	ERR11631282	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939809.fa.gz
SAMEA113939810	ERR11631292	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939810.fa.gz
SAMEA113939811	ERR11631306	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939811.fa.gz
SAMEA113939812	ERR11631317	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939812.fa.gz
SAMEA113939813	ERR11641205	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939813.fa.gz
SAMEA113939814	ERR11640557	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939814.fa.gz
SAMEA113939815	ERR11631334	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939815.fa.gz
SAMEA113939816	ERR11631345	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939816.fa.gz
SAMEA113939817	ERR11631604	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939817.fa.gz
SAMEA113939818	ERR11631617	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939818.fa.gz
SAMEA113939819	ERR11631629	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939819.fa.gz
SAMEA113939820	ERR11631642	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939820.fa.gz
SAMEA113939821	ERR11631649	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939821.fa.gz
SAMEA113939822	ERR11631660	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939822.fa.gz
SAMEA113939823	ERR11631673	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939823.fa.gz
SAMEA113939824	ERR11631688	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939824.fa.gz
SAMEA113939825	ERR11631696	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939825.fa.gz
SAMEA113939826	ERR11631701	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939826.fa.gz
SAMEA113939827	ERR11631710	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939827.fa.gz
SAMEA113939828	ERR11631720	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939828.fa.gz
SAMEA113939829	ERR11631725	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939829.fa.gz
SAMEA113939830	ERR11631731	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939830.fa.gz
SAMEA113939831	ERR11631739	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939831.fa.gz
SAMEA113939832	ERR11631809	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939832.fa.gz
SAMEA113939833	ERR11631901	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939833.fa.gz
SAMEA113939834	ERR11631920	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939834.fa.gz
SAMEA113939835	ERR11631929	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939835.fa.gz
SAMEA113939836	ERR11631942	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939836.fa.gz
SAMEA113939837	ERR11631953	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939837.fa.gz
SAMEA113939838	ERR11631958	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939838.fa.gz
SAMEA113939839	ERR11631962	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939839.fa.gz
SAMEA113939908	ERR11632231	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939908.fa.gz
SAMEA113939909	ERR11632249	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939909.fa.gz
SAMEA113939910	ERR11632621	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939910.fa.gz
SAMEA113939911	ERR11632623	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939911.fa.gz
SAMEA113939912	ERR11632629	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939912.fa.gz
SAMEA113939913	ERR11641214	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939913.fa.gz
SAMEA113939914	ERR11632643	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939914.fa.gz
SAMEA113939915	ERR11632727	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939915.fa.gz
SAMEA113939916	ERR11632739	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939916.fa.gz
SAMEA113939917	ERR11633198	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939917.fa.gz
SAMEA113939918	ERR11640640	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939918.fa.gz
SAMEA113939919	ERR11640644	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939919.fa.gz
SAMEA113939920	ERR11631884	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939920.fa.gz
SAMEA113939959	ERR11632109	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939959.fa.gz
SAMEA113939960	ERR11632120	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939960.fa.gz
SAMEA113939961	ERR11632137	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939961.fa.gz
SAMEA113939962	ERR11632166	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939962.fa.gz
SAMEA113939963	ERR11632185	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939963.fa.gz
SAMEA113939964	ERR11632274	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939964.fa.gz
SAMEA113939965	ERR11632282	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939965.fa.gz
SAMEA113939966	ERR11632291	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939966.fa.gz
SAMEA113939967	ERR11632300	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939967.fa.gz
SAMEA113939968	ERR11632309	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939968.fa.gz
SAMEA113939969	ERR11632430	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939969.fa.gz
SAMEA113939970	ERR11632469	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939970.fa.gz
SAMEA113939971	ERR11632480	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939971.fa.gz
SAMEA113939972	ERR11632488	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939972.fa.gz
SAMEA113939973	ERR11632557	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939973.fa.gz
SAMEA113939974	ERR11632563	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939974.fa.gz
SAMEA113939975	ERR11632572	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939975.fa.gz
SAMEA113939976	ERR11632580	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939976.fa.gz
SAMEA113939977	ERR11632594	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939977.fa.gz
SAMEA113939978	ERR11632753	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939978.fa.gz
SAMEA113939979	ERR11632768	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939979.fa.gz
SAMEA113939980	ERR11632773	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939980.fa.gz
SAMEA113939981	ERR11632883	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939981.fa.gz
SAMEA113939982	ERR11632931	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939982.fa.gz
SAMEA113939983	ERR11633123	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939983.fa.gz
SAMEA113939984	ERR11632715	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939984.fa.gz
SAMEA113939985	ERR11631818	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939985.fa.gz
SAMEA113939986	ERR11631837	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939986.fa.gz
SAMEA113939987	ERR11631856	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939987.fa.gz
SAMEA113939988	ERR11631868	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA113939988.fa.gz
SAMEA114094039	ERR11741170	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094039.fa.gz
SAMEA114094040	ERR11741171	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094040.fa.gz
SAMEA114094041	ERR11741172	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094041.fa.gz
SAMEA114094042	ERR11741173	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094042.fa.gz
SAMEA114094043	ERR11741174	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094043.fa.gz
SAMEA114094044	ERR11741175	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094044.fa.gz
SAMEA114094045	ERR11741176	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094045.fa.gz
SAMEA114094046	ERR11741177	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094046.fa.gz
SAMEA114094047	ERR11741178	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094047.fa.gz
SAMEA114094048	ERR11741179	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094048.fa.gz
SAMEA114094049	ERR11741180	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094049.fa.gz
SAMEA114094050	ERR11741181	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094050.fa.gz
SAMEA114094051	ERR11741182	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094051.fa.gz
SAMEA114094052	ERR11741183	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094052.fa.gz
SAMEA114094053	ERR11741184	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094053.fa.gz
SAMEA114094054	ERR11741185	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094054.fa.gz
SAMEA114094055	ERR11741186	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094055.fa.gz
SAMEA114094056	ERR11741187	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094056.fa.gz
SAMEA114094057	ERR11741188	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094057.fa.gz
SAMEA114094058	ERR11741189	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094058.fa.gz
SAMEA114094059	ERR11741190	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094059.fa.gz
SAMEA114094060	ERR11741191	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094060.fa.gz
SAMEA114094061	ERR11741192	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094061.fa.gz
SAMEA114094062	ERR11741193	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094062.fa.gz
SAMEA114094063	ERR11741194	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094063.fa.gz
SAMEA114094064	ERR11741195	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094064.fa.gz
SAMEA114094065	ERR11741196	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094065.fa.gz
SAMEA114094066	ERR11741197	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094066.fa.gz
SAMEA114094067	ERR11741198	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094067.fa.gz
SAMEA114094068	ERR11741199	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094068.fa.gz
SAMEA114094069	ERR11741200	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094069.fa.gz
SAMEA114094070	ERR11741201	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094070.fa.gz
SAMEA114094071	ERR11741202	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094071.fa.gz
SAMEA114094072	ERR11741203	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094072.fa.gz
SAMEA114094073	ERR11741204	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094073.fa.gz
SAMEA114094074	ERR11741205	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094074.fa.gz
SAMEA114094075	ERR11741206	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094075.fa.gz
SAMEA114094076	ERR11741207	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094076.fa.gz
SAMEA114094077	ERR11741208	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094077.fa.gz
SAMEA114094078	ERR11741209	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094078.fa.gz
SAMEA114094079	ERR11741210	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094079.fa.gz
SAMEA114094080	ERR11741211	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094080.fa.gz
SAMEA114094081	ERR11741212	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094081.fa.gz
SAMEA114094082	ERR11741213	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094082.fa.gz
SAMEA114094083	ERR11741214	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094083.fa.gz
SAMEA114094084	ERR11741215	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094084.fa.gz
SAMEA114094085	ERR11741216	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094085.fa.gz
SAMEA114094086	ERR11741217	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094086.fa.gz
SAMEA114094087	ERR11741218	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094087.fa.gz
SAMEA114094088	ERR11741219	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094088.fa.gz
SAMEA114094089	ERR11741220	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094089.fa.gz
SAMEA114094090	ERR11741221	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094090.fa.gz
SAMEA114094091	ERR11741222	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094091.fa.gz
SAMEA114094092	ERR11741223	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094092.fa.gz
SAMEA114094093	ERR11741224	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094093.fa.gz
SAMEA114094094	ERR11741225	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094094.fa.gz
SAMEA114094095	ERR11741226	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094095.fa.gz
SAMEA114094096	ERR11741227	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094096.fa.gz
SAMEA114094097	ERR11741228	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094097.fa.gz
SAMEA114094098	ERR11741229	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094098.fa.gz
SAMEA114094099	ERR11741230	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094099.fa.gz
SAMEA114094100	ERR11741231	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094100.fa.gz
SAMEA114094101	ERR11741232	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094101.fa.gz
SAMEA114094102	ERR11741233	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094102.fa.gz
SAMEA114094103	ERR11741234	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094103.fa.gz
SAMEA114094104	ERR11741235	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094104.fa.gz
SAMEA114094105	ERR11741236	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094105.fa.gz
SAMEA114094106	ERR11741237	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094106.fa.gz
SAMEA114094107	ERR11741238	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094107.fa.gz
SAMEA114094108	ERR11741239	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094108.fa.gz
SAMEA114094109	ERR11741240	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094109.fa.gz
SAMEA114094110	ERR11741241	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094110.fa.gz
SAMEA114094111	ERR11741242	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094111.fa.gz
SAMEA114094112	ERR11741243	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094112.fa.gz
SAMEA114094113	ERR11741244	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094113.fa.gz
SAMEA114094114	ERR11741245	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094114.fa.gz
SAMEA114094115	ERR11741246	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094115.fa.gz
SAMEA114094116	ERR11741247	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094116.fa.gz
SAMEA114094117	ERR11741248	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094117.fa.gz
SAMEA114094118	ERR11741249	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094118.fa.gz
SAMEA114094119	ERR11741250	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094119.fa.gz
SAMEA114094120	ERR11741251	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094120.fa.gz
SAMEA114094121	ERR11741252	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094121.fa.gz
SAMEA114094122	ERR11741253	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094122.fa.gz
SAMEA114094123	ERR11741254	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094123.fa.gz
SAMEA114094124	ERR11741255	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094124.fa.gz
SAMEA114094125	ERR11741256	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094125.fa.gz
SAMEA114094126	ERR11741257	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094126.fa.gz
SAMEA114094127	ERR11741258	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094127.fa.gz
SAMEA114094128	ERR11741259	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094128.fa.gz
SAMEA114094129	ERR11741260	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094129.fa.gz
SAMEA114094130	ERR11741261	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094130.fa.gz
SAMEA114094131	ERR11741262	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094131.fa.gz
SAMEA114094132	ERR11741263	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094132.fa.gz
SAMEA114094133	ERR11741264	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114094133.fa.gz
SAMEA114109949	ERR11759290	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114109949.fa.gz
SAMEA114109950	ERR11759291	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114109950.fa.gz
SAMEA114109951	ERR11759292	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114109951.fa.gz
SAMEA114109952	ERR11759293	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMEA114109952.fa.gz
